from,to,weight,color,arrow,tweets,title,hub,width
22039274,1098487630595907586,1.0,blue,,,<p><br># of Mentions: 1</p>,14.0,1.0
22039274,321575853,1.0,blue,,,<p><br># of Mentions: 1</p>,14.0,1.0
22039274,25390350,1.0,blue,,,<p><br># of Mentions: 1</p>,14.0,1.0
22039274,74703019,1.0,blue,,,<p><br># of Mentions: 1</p>,14.0,1.0
22039274,330473224,1.0,blue,,,<p><br># of Mentions: 1</p>,14.0,1.0
22039274,3000013528,2.0,blue,,,<p><br># of Mentions: 2</p>,14.0,1.189207115002721
22039274,140897183,3.0,blue,,,<p><br># of Mentions: 3</p>,14.0,1.3160740129524924
22039274,188368109,1.0,blue,,,<p><br># of Mentions: 1</p>,14.0,1.0
22039274,373457468,1.0,blue,,,<p><br># of Mentions: 1</p>,14.0,1.0
362343279,7403862,1.0,red,to,['1277599795247529985'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,14.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,14.0,1.7320508075688772
1101527644116582405,22039274,17.0,blue,,,<p><br># of Mentions: 17</p>,15.0,2.0305431848689306
1101527644116582405,197095948,5.0,blue,,,<p><br># of Mentions: 5</p>,15.0,1.4953487812212205
1101527644116582405,242448965,1.0,blue,,,<p><br># of Mentions: 1</p>,15.0,1.0
1101527644116582405,277858534,5.0,blue,,,<p><br># of Mentions: 5</p>,15.0,1.4953487812212205
1101527644116582405,17105128,7.0,blue,,,<p><br># of Mentions: 7</p>,15.0,1.6265765616977856
1101527644116582405,18510558,10.0,blue,,,<p><br># of Mentions: 10</p>,15.0,1.7782794100389228
1101527644116582405,25531164,4.0,blue,,,<p><br># of Mentions: 4</p>,15.0,1.4142135623730951
1101527644116582405,321575853,3.0,blue,,,<p><br># of Mentions: 3</p>,15.0,1.3160740129524924
1101527644116582405,1008998949691232256,20.0,blue,,,<p><br># of Mentions: 20</p>,15.0,2.114742526881128
1101527644116582405,330473224,31.0,blue,,,<p><br># of Mentions: 31</p>,15.0,2.359611061770567
1101527644116582405,33569853,3.0,blue,,,<p><br># of Mentions: 3</p>,15.0,1.3160740129524924
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,15.0,1.7320508075688772
2493098023,1577869952,2.0,blue,,,<p><br># of Mentions: 2</p>,16.0,1.189207115002721
2493098023,2353501622,1.0,blue,,,<p><br># of Mentions: 1</p>,16.0,1.0
2493098023,622376253,2.0,blue,,,<p><br># of Mentions: 2</p>,16.0,1.189207115002721
2493098023,41389093,4.0,blue,,,<p><br># of Mentions: 4</p>,16.0,1.4142135623730951
2493098023,277858534,1.0,blue,,,<p><br># of Mentions: 1</p>,16.0,1.0
2493098023,1021692544026066944,6.0,blue,,,<p><br># of Mentions: 6</p>,16.0,1.5650845800732869
2493098023,492590266,1.0,blue,,,<p><br># of Mentions: 1</p>,16.0,1.0
2493098023,1220051541543002117,1.0,blue,,,<p><br># of Mentions: 1</p>,16.0,1.0
2493098023,18510558,13.0,blue,,,<p><br># of Mentions: 13</p>,16.0,1.8988289221159416
2493098023,46735154,6.0,blue,,,<p><br># of Mentions: 6</p>,16.0,1.5650845800732869
2493098023,3251759104,10.0,blue,,,<p><br># of Mentions: 10</p>,16.0,1.7782794100389228
2493098023,27860681,3.0,blue,,,<p><br># of Mentions: 3</p>,16.0,1.3160740129524924
2493098023,321575853,2.0,blue,,,<p><br># of Mentions: 2</p>,16.0,1.189207115002721
2493098023,502251829,1.0,blue,,,<p><br># of Mentions: 1</p>,16.0,1.0
2493098023,993485179,7.0,blue,,,<p><br># of Mentions: 7</p>,16.0,1.6265765616977856
2493098023,35695666,2.0,blue,,,<p><br># of Mentions: 2</p>,16.0,1.189207115002721
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,16.0,1.7320508075688772
502251829,7403862,2.0,red,to,"['1382738793673981952', '1306970304623898624']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,16.0,1.189207115002721
217422465,22039274,2.0,blue,,,<p><br># of Mentions: 2</p>,17.0,1.189207115002721
217422465,2786900559,5.0,blue,,,<p><br># of Mentions: 5</p>,17.0,1.4953487812212205
217422465,20596281,1.0,blue,,,<p><br># of Mentions: 1</p>,17.0,1.0
217422465,157981564,18.0,blue,,,<p><br># of Mentions: 18</p>,17.0,2.0597671439071177
217422465,89785537,2.0,blue,,,<p><br># of Mentions: 2</p>,17.0,1.189207115002721
217422465,321575853,2.0,blue,,,<p><br># of Mentions: 2</p>,17.0,1.189207115002721
217422465,2221206554,3.0,blue,,,<p><br># of Mentions: 3</p>,17.0,1.3160740129524924
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,17.0,1.7320508075688772
70993934,22039274,24.0,blue,,,<p><br># of Mentions: 24</p>,18.0,2.213363839400643
70993934,183269426,1.0,blue,,,<p><br># of Mentions: 1</p>,18.0,1.0
70993934,343890284,1.0,blue,,,<p><br># of Mentions: 1</p>,18.0,1.0
70993934,3308166147,105.0,blue,,,<p><br># of Mentions: 105</p>,18.0,3.2010858729436795
70993934,27860681,1.0,blue,,,<p><br># of Mentions: 1</p>,18.0,1.0
70993934,273730280,17.0,blue,,,<p><br># of Mentions: 17</p>,18.0,2.0305431848689306
70993934,321575853,1.0,blue,,,<p><br># of Mentions: 1</p>,18.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,18.0,1.7320508075688772
2802004432,336218991,2.0,blue,,,<p><br># of Mentions: 2</p>,19.0,1.189207115002721
2802004432,30811020,1.0,blue,,,<p><br># of Mentions: 1</p>,19.0,1.0
2802004432,41387380,1.0,blue,,,<p><br># of Mentions: 1</p>,19.0,1.0
2802004432,2278865772,7.0,blue,,,<p><br># of Mentions: 7</p>,19.0,1.6265765616977856
2802004432,172391256,2.0,blue,,,<p><br># of Mentions: 2</p>,19.0,1.189207115002721
2802004432,18510558,2.0,blue,,,<p><br># of Mentions: 2</p>,19.0,1.189207115002721
2802004432,25531164,3.0,blue,,,<p><br># of Mentions: 3</p>,19.0,1.3160740129524924
2802004432,21324951,1.0,blue,,,<p><br># of Mentions: 1</p>,19.0,1.0
2802004432,321575853,3.0,blue,,,<p><br># of Mentions: 3</p>,19.0,1.3160740129524924
2802004432,25390350,58.0,blue,,,<p><br># of Mentions: 58</p>,19.0,2.7596690210718946
2802004432,329666643,1.0,blue,,,<p><br># of Mentions: 1</p>,19.0,1.0
2802004432,140897183,1.0,blue,,,<p><br># of Mentions: 1</p>,19.0,1.0
2802004432,188368109,5.0,blue,,,<p><br># of Mentions: 5</p>,19.0,1.4953487812212205
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,19.0,1.7320508075688772
204698478,710200852804456448,1.0,blue,,,<p><br># of Mentions: 1</p>,20.0,1.0
204698478,280976134,9.0,blue,,,<p><br># of Mentions: 9</p>,20.0,1.7320508075688772
204698478,20596281,4.0,blue,,,<p><br># of Mentions: 4</p>,20.0,1.4142135623730951
204698478,96735431,2.0,blue,,,<p><br># of Mentions: 2</p>,20.0,1.189207115002721
204698478,27860681,63.0,blue,,,<p><br># of Mentions: 63</p>,20.0,2.8173132472612576
204698478,36683668,1.0,blue,,,<p><br># of Mentions: 1</p>,20.0,1.0
204698478,321575853,1.0,blue,,,<p><br># of Mentions: 1</p>,20.0,1.0
204698478,14353202,22.0,blue,,,<p><br># of Mentions: 22</p>,20.0,2.1657367706679937
204698478,329666643,1.0,blue,,,<p><br># of Mentions: 1</p>,20.0,1.0
204698478,74703019,1.0,blue,,,<p><br># of Mentions: 1</p>,20.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,20.0,1.7320508075688772
103874436,362343279,6.0,blue,,,<p><br># of Mentions: 6</p>,21.0,1.5650845800732869
103874436,2389227352,1.0,blue,,,<p><br># of Mentions: 1</p>,21.0,1.0
103874436,2189742522,5.0,blue,,,<p><br># of Mentions: 5</p>,21.0,1.4953487812212205
103874436,214164951,2.0,blue,,,<p><br># of Mentions: 2</p>,21.0,1.189207115002721
103874436,20596281,1.0,blue,,,<p><br># of Mentions: 1</p>,21.0,1.0
103874436,932594367847682048,21.0,blue,,,<p><br># of Mentions: 21</p>,21.0,2.1406951429280725
103874436,2278865772,4.0,blue,,,<p><br># of Mentions: 4</p>,21.0,1.4142135623730951
103874436,25537857,1.0,blue,,,<p><br># of Mentions: 1</p>,21.0,1.0
103874436,27860681,1.0,blue,,,<p><br># of Mentions: 1</p>,21.0,1.0
103874436,326071624,3.0,blue,,,<p><br># of Mentions: 3</p>,21.0,1.3160740129524924
103874436,321575853,8.0,blue,,,<p><br># of Mentions: 8</p>,21.0,1.681792830507429
103874436,25390350,8.0,blue,,,<p><br># of Mentions: 8</p>,21.0,1.681792830507429
103874436,258842582,2.0,blue,,,<p><br># of Mentions: 2</p>,21.0,1.189207115002721
103874436,373457468,1.0,blue,,,<p><br># of Mentions: 1</p>,21.0,1.0
362343279,7403862,1.0,red,to,['1277599795247529985'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,21.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,21.0,1.7320508075688772
258842582,7403862,2.0,red,to,"['1306966241127608320', '1288056300098772992']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,21.0,1.189207115002721
38689870,2353501622,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
38689870,22039274,10.0,blue,,,<p><br># of Mentions: 10</p>,22.0,1.7782794100389228
38689870,14559745,11.0,blue,,,<p><br># of Mentions: 11</p>,22.0,1.821160286837872
38689870,362343279,4.0,blue,,,<p><br># of Mentions: 4</p>,22.0,1.4142135623730951
38689870,41389093,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
38689870,9624742,2.0,blue,,,<p><br># of Mentions: 2</p>,22.0,1.189207115002721
38689870,343890284,2.0,blue,,,<p><br># of Mentions: 2</p>,22.0,1.189207115002721
38689870,224945900,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
38689870,191849753,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
38689870,725815213,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
38689870,96735431,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
38689870,172391256,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
38689870,27860681,8.0,blue,,,<p><br># of Mentions: 8</p>,22.0,1.681792830507429
38689870,321575853,11.0,blue,,,<p><br># of Mentions: 11</p>,22.0,1.821160286837872
38689870,25390350,2.0,blue,,,<p><br># of Mentions: 2</p>,22.0,1.189207115002721
38689870,502251829,2.0,blue,,,<p><br># of Mentions: 2</p>,22.0,1.189207115002721
38689870,114487615,4.0,blue,,,<p><br># of Mentions: 4</p>,22.0,1.4142135623730951
38689870,739338470783627265,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
38689870,82607949,24.0,blue,,,<p><br># of Mentions: 24</p>,22.0,2.213363839400643
38689870,188368109,10.0,blue,,,<p><br># of Mentions: 10</p>,22.0,1.7782794100389228
38689870,271948338,2.0,blue,,,<p><br># of Mentions: 2</p>,22.0,1.189207115002721
38689870,3394193014,1.0,blue,,,<p><br># of Mentions: 1</p>,22.0,1.0
362343279,7403862,1.0,red,to,['1277599795247529985'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,22.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,22.0,1.7320508075688772
502251829,7403862,2.0,red,to,"['1382738793673981952', '1306970304623898624']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,22.0,1.189207115002721
3374431174,1214183951838826499,3.0,blue,,,<p><br># of Mentions: 3</p>,23.0,1.3160740129524924
3374431174,15284345,29.0,blue,,,<p><br># of Mentions: 29</p>,23.0,2.320595787106084
3374431174,15521401,1.0,blue,,,<p><br># of Mentions: 1</p>,23.0,1.0
3374431174,2278865772,2.0,blue,,,<p><br># of Mentions: 2</p>,23.0,1.189207115002721
3374431174,21324951,1.0,blue,,,<p><br># of Mentions: 1</p>,23.0,1.0
3374431174,321575853,2.0,blue,,,<p><br># of Mentions: 2</p>,23.0,1.189207115002721
3374431174,1197242502853595137,2.0,blue,,,<p><br># of Mentions: 2</p>,23.0,1.189207115002721
3374431174,25390350,8.0,blue,,,<p><br># of Mentions: 8</p>,23.0,1.681792830507429
3374431174,991724656821456896,1.0,blue,,,<p><br># of Mentions: 1</p>,23.0,1.0
3374431174,258842582,1.0,blue,,,<p><br># of Mentions: 1</p>,23.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,23.0,1.7320508075688772
1197242502853595137,7403862,2.0,red,to,"['1306965427008933888', '1306003864005509121']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,23.0,1.189207115002721
258842582,7403862,2.0,red,to,"['1306966241127608320', '1288056300098772992']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,23.0,1.189207115002721
188368109,623013991,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,22039274,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,38689870,10.0,blue,,,<p><br># of Mentions: 10</p>,24.0,1.7782794100389228
188368109,883874053190066177,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,246262362,4.0,blue,,,<p><br># of Mentions: 4</p>,24.0,1.4142135623730951
188368109,41389093,2.0,blue,,,<p><br># of Mentions: 2</p>,24.0,1.189207115002721
188368109,2389227352,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,343890284,2.0,blue,,,<p><br># of Mentions: 2</p>,24.0,1.189207115002721
188368109,17105128,5.0,blue,,,<p><br># of Mentions: 5</p>,24.0,1.4953487812212205
188368109,444465942,3.0,blue,,,<p><br># of Mentions: 3</p>,24.0,1.3160740129524924
188368109,20596281,2.0,blue,,,<p><br># of Mentions: 2</p>,24.0,1.189207115002721
188368109,796008597268418560,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,2527174712,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,96735431,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,172391256,4.0,blue,,,<p><br># of Mentions: 4</p>,24.0,1.4142135623730951
188368109,898166881827381248,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,1199987858,6.0,blue,,,<p><br># of Mentions: 6</p>,24.0,1.5650845800732869
188368109,3251759104,5.0,blue,,,<p><br># of Mentions: 5</p>,24.0,1.4953487812212205
188368109,25531164,21.0,blue,,,<p><br># of Mentions: 21</p>,24.0,2.1406951429280725
188368109,2802004432,5.0,blue,,,<p><br># of Mentions: 5</p>,24.0,1.4953487812212205
188368109,27860681,4.0,blue,,,<p><br># of Mentions: 4</p>,24.0,1.4142135623730951
188368109,613496064,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,326071624,5.0,blue,,,<p><br># of Mentions: 5</p>,24.0,1.4953487812212205
188368109,321575853,10.0,blue,,,<p><br># of Mentions: 10</p>,24.0,1.7782794100389228
188368109,18741724,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,25390350,6.0,blue,,,<p><br># of Mentions: 6</p>,24.0,1.5650845800732869
188368109,74703019,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,502251829,4.0,blue,,,<p><br># of Mentions: 4</p>,24.0,1.4142135623730951
188368109,82607949,2.0,blue,,,<p><br># of Mentions: 2</p>,24.0,1.189207115002721
188368109,376791248,1.0,blue,,,<p><br># of Mentions: 1</p>,24.0,1.0
188368109,3394193014,5.0,blue,,,<p><br># of Mentions: 5</p>,24.0,1.4953487812212205
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,24.0,1.7320508075688772
502251829,7403862,2.0,red,to,"['1382738793673981952', '1306970304623898624']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,24.0,1.189207115002721
376791248,7403862,1.0,red,to,['1321049292208021506'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,24.0,1.0
502251829,623013991,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,63127726,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,138467892,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,1577869952,4.0,blue,,,<p><br># of Mentions: 4</p>,25.0,1.4142135623730951
502251829,2353501622,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,532936874,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,748650781637758976,7.0,blue,,,<p><br># of Mentions: 7</p>,25.0,1.6265765616977856
502251829,38689870,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,1577196907,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,246262362,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,370781719,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,23197665,3.0,blue,,,<p><br># of Mentions: 3</p>,25.0,1.3160740129524924
502251829,41389093,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,850139503,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,1155598388236378112,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,988518714,16.0,blue,,,<p><br># of Mentions: 16</p>,25.0,2.0
502251829,2493098023,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,1214183951838826499,5.0,blue,,,<p><br># of Mentions: 5</p>,25.0,1.4953487812212205
502251829,492590266,4.0,blue,,,<p><br># of Mentions: 4</p>,25.0,1.4142135623730951
502251829,268349503,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,7091082,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,20596281,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,932594367847682048,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,291300669,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,796008597268418560,5.0,blue,,,<p><br># of Mentions: 5</p>,25.0,1.4953487812212205
502251829,15521401,3.0,blue,,,<p><br># of Mentions: 3</p>,25.0,1.3160740129524924
502251829,7403862,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,172391256,4.0,blue,,,<p><br># of Mentions: 4</p>,25.0,1.4142135623730951
502251829,809012353,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,898166881827381248,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,299523212,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,25531164,4.0,blue,,,<p><br># of Mentions: 4</p>,25.0,1.4142135623730951
502251829,1098487630595907586,7.0,blue,,,<p><br># of Mentions: 7</p>,25.0,1.6265765616977856
502251829,1221552934917410818,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,321575853,12.0,blue,,,<p><br># of Mentions: 12</p>,25.0,1.8612097182041991
502251829,1197242502853595137,3.0,blue,,,<p><br># of Mentions: 3</p>,25.0,1.3160740129524924
502251829,25390350,7.0,blue,,,<p><br># of Mentions: 7</p>,25.0,1.6265765616977856
502251829,991724656821456896,7.0,blue,,,<p><br># of Mentions: 7</p>,25.0,1.6265765616977856
502251829,112745661,4.0,blue,,,<p><br># of Mentions: 4</p>,25.0,1.4142135623730951
502251829,1008788346,8.0,blue,,,<p><br># of Mentions: 8</p>,25.0,1.681792830507429
502251829,258842582,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,1008998949691232256,3.0,blue,,,<p><br># of Mentions: 3</p>,25.0,1.3160740129524924
502251829,82607949,4.0,blue,,,<p><br># of Mentions: 4</p>,25.0,1.4142135623730951
502251829,3407911822,3.0,blue,,,<p><br># of Mentions: 3</p>,25.0,1.3160740129524924
502251829,702764414626349056,5.0,blue,,,<p><br># of Mentions: 5</p>,25.0,1.4953487812212205
502251829,188368109,4.0,blue,,,<p><br># of Mentions: 4</p>,25.0,1.4142135623730951
502251829,35695666,2.0,blue,,,<p><br># of Mentions: 2</p>,25.0,1.189207115002721
502251829,3394193014,1.0,blue,,,<p><br># of Mentions: 1</p>,25.0,1.0
502251829,33569853,4.0,blue,,,<p><br># of Mentions: 4</p>,25.0,1.4142135623730951
502251829,7403862,2.0,red,to,"['1382738793673981952', '1306970304623898624']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.189207115002721
63127726,7403862,1.0,red,to,['1306965815405744129'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.0
7403862,1337150378,1.0,red,to,['1385113239139151872'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.0
7403862,906833760972267521,2.0,red,to,"['1324993080764723206', '1324618120988774400']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.189207115002721
7403862,14191439,1.0,red,to,['1302076969777987584'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.0
7403862,85600266,1.0,red,to,['1272710033701134336'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.0
7403862,885032066169135104,1.0,red,to,['1261558610686906369'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.7320508075688772
1197242502853595137,7403862,2.0,red,to,"['1306965427008933888', '1306003864005509121']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.189207115002721
258842582,7403862,2.0,red,to,"['1306966241127608320', '1288056300098772992']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,25.0,1.189207115002721
1690612736,20770862,38.0,blue,,,<p><br># of Mentions: 38</p>,26.0,2.4828237961983883
1690612736,362343279,9.0,blue,,,<p><br># of Mentions: 9</p>,26.0,1.7320508075688772
1690612736,9624742,7.0,blue,,,<p><br># of Mentions: 7</p>,26.0,1.6265765616977856
1690612736,280976134,1.0,blue,,,<p><br># of Mentions: 1</p>,26.0,1.0
1690612736,2786900559,4.0,blue,,,<p><br># of Mentions: 4</p>,26.0,1.4142135623730951
1690612736,3318865704,4.0,blue,,,<p><br># of Mentions: 4</p>,26.0,1.4142135623730951
1690612736,18804414,1.0,blue,,,<p><br># of Mentions: 1</p>,26.0,1.0
1690612736,157981564,8.0,blue,,,<p><br># of Mentions: 8</p>,26.0,1.681792830507429
1690612736,44401732,1.0,blue,,,<p><br># of Mentions: 1</p>,26.0,1.0
1690612736,321575853,6.0,blue,,,<p><br># of Mentions: 6</p>,26.0,1.5650845800732869
1690612736,25390350,1.0,blue,,,<p><br># of Mentions: 1</p>,26.0,1.0
1690612736,720145879685062656,1.0,blue,,,<p><br># of Mentions: 1</p>,26.0,1.0
362343279,7403862,1.0,red,to,['1277599795247529985'],<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,26.0,1.0
321575853,7403862,9.0,red,to,"['1396802160462082050', '1395349613947891719', '1395346696058642433', '1395336543917780994', '1321059539815403521', '1320746267648135168', '1306966176971591680', '1258406402214805509', '1258381337859371008']",<p><l>Mentioned Tweets: <a href=https://twitter.com/ODIHQ/status/[>Link</a><br># of Mentions: ,26.0,1.7320508075688772
748650781637758976,154298451,1.0,blue,,,<p><br># of Mentions: 1</p>,27.0,1.0
748650781637758976,63127726,1.0,blue,,,<p><br># of Mentions: 1</p>,27.0,1.0
748650781637758976,850139503,33.0,blue,,,<p><br># of Mentions: 33</p>,27.0,2.39678172692843
748650781637758976,492590266,11.0,blue,,,<p><br># of Mentions: 11</p>,27.0,1.821160286837872
748650781637758976,987365454,10.0,blue,,,<p><br># of Mentions: 10</p>,27.0,1.7782794100389228
