from,to
55253731,123220773
55253731,17685009
55253731,22506791
55253731,1172535926209298432
55253731,224592767
55253731,25984418
55253731,109221109
55253731,33937320
55253731,611793907
55253731,40713876
55253731,61183568
55253731,722242009
55253731,14353202
55253731,804312326077878273
55253731,26985345
55253731,6892312
55253731,40010267
55253731,56386566
55253731,22776133
55253731,20262091
55253731,17539313
22506791,15028398
22506791,20825151
22506791,61183568
22506791,804312326077878273
22506791,40010267
22506791,56386566
22506791,22776133
1172535926209298432,25984418
1172535926209298432,61183568
1172535926209298432,1002084811
1172535926209298432,40010267
1172535926209298432,56386566
1172535926209298432,22776133
25984418,95415894
25984418,3058828367
25984418,20178144
25984418,2852498391
25984418,109221109
25984418,611793907
25984418,61183568
25984418,322275838
25984418,40010267
25984418,56386566
25984418,22776133
109221109,3058828367
109221109,20178144
109221109,219275799
109221109,2852498391
109221109,611793907
109221109,61183568
109221109,6892312
109221109,40010267
109221109,56386566
109221109,22776133
611793907,95415894
611793907,20178144
611793907,87818409
611793907,20235032
611793907,61183568
611793907,6892312
611793907,56386566
61183568,95415894
61183568,3058828367
61183568,20178144
61183568,2852498391
61183568,30908675
61183568,722242009
61183568,26985345
61183568,6892312
61183568,40010267
61183568,56386566
61183568,22776133
61183568,17539313
804312326077878273,793682456
804312326077878273,831257220
804312326077878273,17685009
804312326077878273,20825151
804312326077878273,26985345
804312326077878273,40010267
804312326077878273,22776133
804312326077878273,25095479
40010267,320826619
40010267,95415894
40010267,21208792
40010267,3058828367
40010267,109648780
40010267,20178144
40010267,219275799
40010267,17685009
40010267,20825151
40010267,45205091
40010267,33937320
40010267,14353202
40010267,26985345
40010267,56386566
40010267,22776133
40010267,20262091
40010267,17539313
56386566,95415894
56386566,480342247
56386566,3058828367
56386566,20178144
56386566,219275799
56386566,45205091
56386566,33937320
56386566,59417574
56386566,26985345
56386566,22776133
56386566,20262091
56386566,17539313
16193219,1927147742
16193219,39959109
16193219,388752038
16193219,737554362
16193219,268349503
16193219,361971467
16193219,30908675
16193219,14164249
16193219,24689052
16193219,19962797
16193219,18897186
22776133,320826619
22776133,804416
22776133,95415894
22776133,386666521
22776133,3058828367
22776133,19397942
22776133,17878804
22776133,109648780
22776133,20178144
22776133,112703470
22776133,90627994
22776133,1294741
22776133,18502766
22776133,13718032
22776133,19064312
22776133,17685009
22776133,20825151
22776133,33937320
22776133,40713876
22776133,722242009
22776133,21862223
22776133,26985345
22776133,6892312
22776133,17539313
2384071,14984090
2384071,5763262
2384071,1175221
5763262,817268
5763262,15808647
5763262,5746452
5763262,11666142
5763262,16120265
5763262,17029640
5763262,1175221
5763262,18944486
5763262,15827269
1175221,935634990
1175221,14420872
1175221,137703483
1175221,15808647
1175221,824157
1175221,17029640
1175221,722242009
1175221,156121420
1175221,18944486
1175221,5743162
1175221,34956929
513498057,35761970
513498057,1181539812739866624
35761970,1359431822
35761970,2385068665
35761970,3241740251
35761970,23788480
35761970,39959109
35761970,737554362
35761970,763505764686295043
35761970,24689052
35761970,2207159473
35761970,28573040
1029695930608611328,30799501
1029695930608611328,3697013177
3697013177,969173723457695744
3697013177,1068134313395453955
3697013177,1088089771631669248
3697013177,1278692356980703233
29753422,2871402869
29753422,268622182
29753422,15521401
29753422,71559612
29753422,321575853
29753422,863603622
2871402869,2488774495
2871402869,38187876
2871402869,71559612
2871402869,321575853
2871402869,863603622
268622182,15521401
268622182,71559612
15521401,71559612
15521401,321575853
71559612,743768472
71559612,863603622
321575853,301666382
321575853,246262362
321575853,2795941059
321575853,41389093
321575853,743768472
321575853,988518714
321575853,2488774495
321575853,24674765
321575853,16143105
321575853,863603622
321575853,33569853
863603622,301666382
863603622,2488774495
863603622,16143105
49273283,54181373
49273283,54587658
54181373,550049897
54181373,300866884
54181373,15388988
54181373,16558108
54181373,92939251
54181373,16085801
54181373,54587658
54181373,11936322
54587658,303687748
3361219137,4829378997
3361219137,450504930
3361219137,1125389870
3361219137,4156728959
3361219137,722081035165544449
3361219137,3956620576
3361219137,420647531
3361219137,17037560
3361219137,116220384
3361219137,535800732
3361219137,255166755
3361219137,522559433
3361219137,2834884245
3361219137,824366518515499008
3361219137,107522451
3361219137,1291040308495552513
3361219137,1469421637
3361219137,14321293
3361219137,4742256987
3361219137,780359523349528576
3361219137,217010849
3361219137,2843640335
3361219137,413271829
3361219137,14465315
3361219137,2696577092
3361219137,455212663
4829378997,4074814979
4829378997,740624467928436737
4829378997,14813
4829378997,831911978000060416
4829378997,1125389870
4829378997,4156728959
4829378997,722081035165544449
4829378997,2388894925
4829378997,2805170424
4829378997,715846715346169857
4829378997,3956620576
4829378997,449722285
4829378997,2543220949
4829378997,3091263364
4829378997,3159413824
4829378997,967076729423630338
4829378997,349681057
4829378997,535800732
4829378997,523880207
4829378997,4126322681
4829378997,2834884245
4829378997,824366518515499008
4829378997,704753889199976448
4829378997,1469421637
4829378997,4742256987
4829378997,780359523349528576
4829378997,217010849
4829378997,2843640335
4829378997,3308281517
4829378997,413271829
4829378997,4059785974
4829378997,2696577092
4829378997,2203522063
4829378997,14138796
450504930,15841875
450504930,91962781
450504930,716371218
450504930,37895085
450504930,116220384
450504930,535800732
450504930,255166755
450504930,14095937
450504930,824366518515499008
450504930,534255106
450504930,2843640335
450504930,413271829
450504930,14465315
1125389870,4074814979
1125389870,2398458066
1125389870,18561047
1125389870,831911978000060416
1125389870,4156728959
1125389870,2388894925
1125389870,2805170424
1125389870,715846715346169857
1125389870,3956620576
1125389870,449722285
1125389870,2543220949
1125389870,2810061466
1125389870,3091263364
1125389870,523880207
1125389870,1158382346309197826
1125389870,2834884245
1125389870,824366518515499008
1125389870,704753889199976448
1125389870,107522451
1125389870,1469421637
1125389870,217010849
1125389870,3308281517
1125389870,4059785974
1125389870,2696577092
1125389870,468312068
1125389870,2203522063
1125389870,14138796
4156728959,4074814979
4156728959,740624467928436737
4156728959,831911978000060416
4156728959,574297787
4156728959,722081035165544449
4156728959,2388894925
4156728959,2805170424
4156728959,715846715346169857
4156728959,3956620576
4156728959,449722285
4156728959,2543220949
4156728959,2810061466
4156728959,3091263364
4156728959,349681057
4156728959,523880207
4156728959,4126322681
4156728959,2834884245
4156728959,824366518515499008
4156728959,704753889199976448
4156728959,107522451
4156728959,1469421637
4156728959,4742256987
4156728959,780359523349528576
4156728959,217010849
4156728959,2843640335
4156728959,3308281517
4156728959,413271829
4156728959,4059785974
4156728959,2696577092
4156728959,2209236175
4156728959,2203522063
4156728959,14138796
722081035165544449,740624467928436737
722081035165544449,831911978000060416
722081035165544449,2805170424
722081035165544449,715846715346169857
722081035165544449,3956620576
722081035165544449,449722285
722081035165544449,3091263364
722081035165544449,3159413824
722081035165544449,349681057
722081035165544449,2834884245
722081035165544449,824366518515499008
722081035165544449,1469421637
722081035165544449,4742256987
722081035165544449,780359523349528576
722081035165544449,2843640335
722081035165544449,4059785974
722081035165544449,14465315
722081035165544449,2696577092
3956620576,2398458066
3956620576,740624467928436737
3956620576,14813
3956620576,550049897
3956620576,831911978000060416
3956620576,91962781
3956620576,2388894925
3956620576,2805170424
3956620576,715846715346169857
3956620576,420647531
3956620576,317753244
3956620576,449722285
3956620576,2810061466
3956620576,3091263364
3956620576,2199880058
3956620576,3159413824
3956620576,16868870
3956620576,967076729423630338
3956620576,116220384
3956620576,349681057
3956620576,16558108
3956620576,535800732
3956620576,523880207
3956620576,255166755
3956620576,159125935
3956620576,2982660196
3956620576,2834884245
3956620576,824366518515499008
3956620576,107522451
3956620576,1469421637
3956620576,534255106
3956620576,14321293
3956620576,4742256987
3956620576,780359523349528576
3956620576,274085930
3956620576,217010849
3956620576,2843640335
3956620576,3308281517
3956620576,413271829
3956620576,4059785974
3956620576,14465315
3956620576,361784881
3956620576,2696577092
3956620576,468312068
3956620576,14138796
420647531,14813
420647531,91962781
420647531,17037560
420647531,116220384
420647531,535800732
420647531,255166755
420647531,522559433
420647531,413271829
17037560,116220384
17037560,535800732
17037560,255166755
17037560,522559433
17037560,1291040308495552513
17037560,413271829
116220384,14813
116220384,91962781
116220384,317753244
116220384,3091263364
116220384,37895085
116220384,535800732
116220384,255166755
116220384,2982660196
116220384,14095937
116220384,1469421637
116220384,857620964124884993
116220384,413271829
116220384,14465315
116220384,11936322
535800732,14813
535800732,91962781
535800732,255166755
535800732,2843640335
535800732,413271829
255166755,15841875
255166755,491577480
255166755,91962781
255166755,16558108
255166755,522559433
255166755,1291040308495552513
255166755,534255106
255166755,14321293
255166755,2843640335
255166755,413271829
255166755,2696577092
522559433,413271829
2834884245,2398458066
2834884245,740624467928436737
2834884245,14813
2834884245,550049897
2834884245,831911978000060416
2834884245,2388894925
2834884245,2805170424
2834884245,715846715346169857
2834884245,1848037524
2834884245,317753244
2834884245,449722285
2834884245,3091263364
2834884245,2199880058
2834884245,3159413824
2834884245,716371218
2834884245,16868870
2834884245,349681057
2834884245,16558108
2834884245,2982660196
2834884245,824366518515499008
2834884245,15155750
2834884245,107522451
2834884245,1469421637
2834884245,534255106
2834884245,4742256987
2834884245,780359523349528576
2834884245,274085930
2834884245,217010849
2834884245,2843640335
2834884245,413271829
2834884245,4059785974
2834884245,14465315
2834884245,2696577092
2834884245,468312068
824366518515499008,2398458066
824366518515499008,740624467928436737
824366518515499008,14813
824366518515499008,2388894925
824366518515499008,2805170424
824366518515499008,317753244
824366518515499008,449722285
824366518515499008,3091263364
824366518515499008,2199880058
824366518515499008,3159413824
824366518515499008,716371218
824366518515499008,349681057
824366518515499008,16558108
824366518515499008,2160485952
824366518515499008,2164756843
824366518515499008,19639850
824366518515499008,107522451
824366518515499008,1469421637
824366518515499008,534255106
824366518515499008,14321293
824366518515499008,4742256987
824366518515499008,780359523349528576
824366518515499008,274085930
824366518515499008,217010849
824366518515499008,61237315
824366518515499008,2843640335
824366518515499008,413271829
824366518515499008,4059785974
824366518515499008,14465315
824366518515499008,2696577092
107522451,2398458066
107522451,31746338
107522451,550049897
107522451,574297787
107522451,2388894925
107522451,2805170424
107522451,16868870
107522451,16558108
107522451,951518598
107522451,19639850
107522451,1469421637
107522451,217010849
107522451,413271829
107522451,2696577092
107522451,494047402
1291040308495552513,31746338
1291040308495552513,831911978000060416
1291040308495552513,14321293
1291040308495552513,413271829
1469421637,4074814979
1469421637,2398458066
1469421637,848258875
1469421637,14813
1469421637,550049897
1469421637,831911978000060416
1469421637,2388894925
1469421637,2805170424
1469421637,317753244
1469421637,449722285
1469421637,843043422197956609
1469421637,3091263364
1469421637,2199880058
1469421637,523880207
1469421637,159125935
1469421637,2982660196
1469421637,534255106
1469421637,780359523349528576
1469421637,274085930
1469421637,217010849
1469421637,3308281517
1469421637,413271829
1469421637,4059785974
1469421637,14465315
1469421637,2696577092
1469421637,468312068
1469421637,14138796
14321293,14813
14321293,91962781
14321293,997903964753494017
14321293,967076729423630338
14321293,16558108
14321293,2843640335
14321293,413271829
14321293,4059785974
14321293,14465315
14321293,2696577092
4742256987,14813
4742256987,831911978000060416
4742256987,317753244
4742256987,449722285
4742256987,3091263364
4742256987,3159413824
4742256987,716371218
4742256987,349681057
4742256987,2982660196
4742256987,17988726
4742256987,780359523349528576
4742256987,2843640335
4742256987,413271829
4742256987,4059785974
4742256987,14465315
4742256987,2696577092
780359523349528576,740624467928436737
780359523349528576,14813
780359523349528576,2388894925
780359523349528576,2805170424
780359523349528576,317753244
780359523349528576,449722285
780359523349528576,3091263364
780359523349528576,3159413824
780359523349528576,716371218
780359523349528576,15155750
780359523349528576,274085930
780359523349528576,2843640335
780359523349528576,4059785974
780359523349528576,14465315
780359523349528576,2696577092
217010849,2398458066
217010849,39238227
217010849,31746338
217010849,550049897
217010849,831911978000060416
217010849,574297787
217010849,300866884
217010849,2388894925
217010849,2805170424
217010849,2810061466
217010849,737554362
217010849,2199880058
217010849,16868870
217010849,16558108
217010849,569241325
217010849,951518598
217010849,360155897
217010849,1604002682
217010849,92939251
217010849,1151136062128791554
217010849,482014425
217010849,2207506585
217010849,15376357
217010849,61237315
217010849,1133675480
217010849,413271829
217010849,361784881
217010849,2696577092
217010849,468312068
217010849,494047402
2843640335,740624467928436737
2843640335,91962781
2843640335,2388894925
2843640335,15438912
2843640335,317753244
2843640335,997903964753494017
2843640335,2199880058
2843640335,3159413824
2843640335,716371218
2843640335,37895085
2843640335,349681057
2843640335,16558108
2843640335,14095937
2843640335,15155750
2843640335,4059785974
2843640335,14465315
2843640335,2696577092
413271829,2398458066
413271829,15841875
413271829,14813
413271829,2388894925
413271829,317753244
413271829,3091263364
413271829,16868870
413271829,16558108
413271829,2982660196
413271829,293245682
413271829,2696577092
14465315,2398458066
14465315,15841875
14465315,740624467928436737
14465315,14813
14465315,5439642
14465315,2388894925
14465315,1848037524
14465315,20519922
14465315,317753244
14465315,449722285
14465315,3091263364
14465315,15388988
14465315,997903964753494017
14465315,2199880058
14465315,3159413824
14465315,716371218
14465315,37895085
14465315,16868870
14465315,16558108
14465315,2160485952
14465315,2164756843
14465315,2982660196
14465315,151395064
14465315,14095937
14465315,19639850
14465315,51696620
14465315,123933889
14465315,13486
14465315,14489531
14465315,15155750
14465315,21283221
14465315,183010626
14465315,14600243
14465315,274085930
14465315,4059785974
14465315,361784881
14465315,2696577092
2696577092,2398458066
2696577092,740624467928436737
2696577092,14813
2696577092,550049897
2696577092,831911978000060416
2696577092,2388894925
2696577092,2805170424
2696577092,715846715346169857
2696577092,1848037524
2696577092,317753244
2696577092,449722285
2696577092,2810061466
2696577092,3091263364
2696577092,2199880058
2696577092,3159413824
2696577092,967076729423630338
2696577092,349681057
2696577092,16558108
2696577092,2982660196
2696577092,900016094433431554
2696577092,92939251
2696577092,482014425
2696577092,4059785974
2696577092,468312068
455212663,360155897
455212663,11936322
2298302941,3308281517
3308281517,4074814979
3308281517,2805170424
3308281517,449722285
4074814979,831911978000060416
4074814979,2805170424
4074814979,449722285
4074814979,3091263364
4074814979,523880207
4074814979,704753889199976448
4074814979,2203522063
831911978000060416,39238227
831911978000060416,2805170424
831911978000060416,715846715346169857
831911978000060416,449722285
831911978000060416,2543220949
831911978000060416,2810061466
831911978000060416,967076729423630338
831911978000060416,349681057
831911978000060416,4906493621
831911978000060416,704753889199976448
831911978000060416,2203522063
2805170424,3342772318
2805170424,2398458066
2805170424,107722135
2805170424,2842839092
2805170424,2388894925
2805170424,715846715346169857
2805170424,449722285
2805170424,2543220949
2805170424,2810061466
2805170424,3091263364
2805170424,2199880058
2805170424,1625987365
2805170424,523880207
2805170424,4126322681
2805170424,92939251
2805170424,2274413828
2805170424,704753889199976448
2805170424,4059785974
2805170424,468312068
2805170424,2203522063
2805170424,14138796
449722285,2398458066
449722285,5439642
449722285,2388894925
449722285,317753244
449722285,8314922
449722285,3091263364
449722285,2199880058
449722285,716371218
449722285,523880207
449722285,2982660196
449722285,1635647215
449722285,534255106
449722285,274085930
449722285,2446924843
449722285,4059785974
449722285,468312068
449722285,14138796
3091263364,14813
3091263364,370222916
3091263364,2388894925
3091263364,317753244
3091263364,8314922
3091263364,716371218
3091263364,37895085
3091263364,16868870
3091263364,523880207
3091263364,159125935
3091263364,2982660196
3091263364,151395064
3091263364,534255106
3091263364,274085930
3091263364,2446924843
3091263364,4059785974
3091263364,468312068
3091263364,14138796
523880207,18561047
523880207,783972125585670144
523880207,8314922
523880207,159125935
523880207,1158382346309197826
523880207,4906493621
523880207,704753889199976448
523880207,3169793787
523880207,468312068
523880207,2203522063
523880207,14138796
704753889199976448,3342772318
704753889199976448,715846715346169857
704753889199976448,2543220949
704753889199976448,4126322681
704753889199976448,2203522063
2203522063,3342772318
2203522063,715846715346169857
2203522063,4906493621
58213,3963570514
58213,3945530657
58213,14164249
58213,18897186
3963570514,14164249
3963570514,322777832
3963570514,857620964124884993
3945530657,20519922
3945530657,2886122134
3945530657,396536542
3945530657,14164249
3945530657,12223492
3945530657,18897186
14164249,1927147742
14164249,15438912
14164249,23788480
14164249,20519922
14164249,37895085
14164249,2886122134
14164249,268349503
14164249,361971467
14164249,2466453506
14164249,14932460
14164249,396536542
14164249,14854533
14164249,146428363
14164249,13486
14164249,16085801
14164249,18725978
14164249,15873993
14164249,595978668
14164249,24689052
14164249,22481275
14164249,183010626
14164249,14600243
14164249,322777832
14164249,15571887
14164249,14636531
14164249,19962797
14164249,857620964124884993
14164249,12677022
14164249,7268972
14164249,2491577809
14164249,14054507
14164249,11936322
14164249,18897186
18897186,15841875
18897186,118012929
18897186,917663680220852224
18897186,23788480
18897186,20519922
18897186,761638264218542084
18897186,1301361228
18897186,2886122134
18897186,268349503
18897186,361971467
18897186,2466453506
18897186,55523059
18897186,2408406843
18897186,396536542
18897186,13486
18897186,21020637
18897186,18725978
18897186,24689052
18897186,183010626
18897186,14600243
18897186,322777832
18897186,14636531
18897186,724647542
18897186,12223492
18897186,28573040
18897186,7268972
19528058,317753244
19528058,2982660196
19528058,151395064
19528058,16085801
19528058,322777832
322777832,3241740251
322777832,853240675
322777832,4043080882
322777832,23788480
322777832,20519922
322777832,388752038
322777832,997903964753494017
322777832,37895085
322777832,2886122134
322777832,268349503
322777832,361971467
322777832,2466453506
322777832,2982660196
322777832,151395064
322777832,14095937
322777832,14932460
322777832,396536542
322777832,14854533
322777832,146428363
322777832,13486
322777832,16085801
322777832,18725978
322777832,15873993
322777832,595978668
322777832,22481275
322777832,183010626
322777832,15571887
322777832,14636531
322777832,19962797
322777832,753174361000075264
322777832,857620964124884993
322777832,7268972
322777832,14054507
322777832,11936322
322777832,111067251
14700117,19397942
19397942,18502766
19397942,19064312
19397942,17685009
19397942,21862223
19397942,26985345
19397942,17539313
740624467928436737,3159413824
740624467928436737,4059785974
14813,91962781
14813,2388894925
14813,15438912
14813,317753244
14813,8314922
14813,3159413824
14813,16868870
14813,967076729423630338
14813,349681057
14813,16558108
14813,159125935
14813,2982660196
14813,151395064
14813,1158382346309197826
14813,534255106
14813,14138796
2388894925,2398458066
2388894925,550049897
2388894925,5439642
2388894925,1848037524
2388894925,317753244
2388894925,2199880058
2388894925,3159413824
2388894925,716371218
2388894925,16868870
2388894925,16558108
2388894925,2160485952
2388894925,2982660196
2388894925,19639850
2388894925,534255106
2388894925,274085930
2388894925,4059785974
2388894925,468312068
715846715346169857,2543220949
715846715346169857,967076729423630338
715846715346169857,1158382346309197826
715846715346169857,4906493621
2543220949,4906493621
3159413824,317753244
3159413824,2199880058
3159413824,716371218
3159413824,349681057
3159413824,4059785974
967076729423630338,91962781
967076729423630338,349681057
4059785974,317753244
4059785974,716371218
4059785974,16558108
4059785974,51383948
4059785974,2485133857
14138796,1158382346309197826
14138796,468312068
3342772318,92939251
92939251,300866884
92939251,601848129
92939251,252268498
92939251,1294603230
92939251,451448044
92939251,2199880058
92939251,900016094433431554
92939251,300036810
92939251,494047402
92939251,90845223
2398458066,31746338
2398458066,550049897
2398458066,574297787
2398458066,5439642
2398458066,1848037524
2398458066,2810061466
2398458066,2199880058
2398458066,16558108
2398458066,19639850
2398458066,534255106
2398458066,61237315
2398458066,361784881
2398458066,468312068
31746338,574297787
550049897,574297787
550049897,1848037524
550049897,737554362
550049897,16558108
550049897,361971467
550049897,951518598
550049897,360155897
550049897,19639850
550049897,15376357
550049897,361784881
550049897,468312068
550049897,494047402
574297787,737554362
574297787,360155897
574297787,15376357
574297787,1133675480
574297787,494047402
5439642,15841875
5439642,317753244
5439642,2199880058
5439642,16558108
5439642,534255106
5439642,274085930
5439642,468312068
1848037524,2199880058
1848037524,19639850
1848037524,534255106
1848037524,468312068
2199880058,300866884
2199880058,502205330
2199880058,317753244
2199880058,451448044
2199880058,716371218
2199880058,16558108
2199880058,2160485952
2199880058,966424544
2199880058,19639850
2199880058,366088660
2199880058,534255106
2199880058,66682073
2199880058,468312068
2199880058,90845223
16558108,15841875
16558108,39238227
16558108,91962781
16558108,16868870
16558108,19639850
16558108,534255106
19639850,15841875
19639850,716371218
19639850,361971467
19639850,534255106
534255106,15841875
534255106,3241740251
534255106,833995710802587648
534255106,917663680220852224
534255106,969173723457695744
534255106,20519922
534255106,317753244
534255106,716371218
534255106,111041991
534255106,37895085
534255106,2726556523
534255106,2160485952
534255106,2164756843
534255106,16272222
534255106,763505764686295043
534255106,2982660196
534255106,151395064
534255106,114463650
534255106,463447125
534255106,1096083931
534255106,14489531
534255106,1635647215
61237315,16868870
468312068,18561047
468312068,360155897
468312068,1635647215
468312068,274085930
468312068,14097375
468312068,2446924843
4919033350,1960908852
4919033350,34570810
4919033350,160496908
4919033350,25956933
1960908852,2795941059
1960908852,2488774495
1960908852,27860681
1960908852,3638422932
1960908852,56696814
1960908852,34570810
1960908852,160496908
1960908852,25956933
34570810,27000767
34570810,2795941059
34570810,2488774495
34570810,1857522223
34570810,978282954
34570810,24674765
34570810,236111720
34570810,20596281
34570810,27860681
34570810,56696814
34570810,160496908
160496908,2488774495
160496908,24674765
160496908,236111720
160496908,56696814
160496908,25956933
15841875,20519922
15841875,716371218
15841875,361971467
15841875,396536542
15841875,13486
15841875,24689052
15841875,183010626
15841875,14600243
15841875,16099079
118012929,917663680220852224
118012929,20519922
118012929,997903964753494017
118012929,1301361228
118012929,37895085
118012929,2886122134
118012929,2466453506
118012929,2408406843
118012929,1262422675
118012929,20757469
118012929,396536542
118012929,13486
118012929,21020637
118012929,18725978
118012929,24689052
118012929,183010626
118012929,724647542
118012929,16099079
118012929,857620964124884993
118012929,7268972
118012929,2491577809
3241740251,3178680489
3241740251,50338721
3241740251,917663680220852224
3241740251,21208792
3241740251,386666521
3241740251,4043080882
3241740251,16313292
3241740251,969173723457695744
3241740251,833771562113318913
3241740251,20519922
3241740251,39959109
3241740251,763505764686295043
3241740251,55523059
3241740251,16002997
3241740251,396536542
3241740251,14889353
3241740251,2769925698
3241740251,183010626
3241740251,14600243
917663680220852224,847757344666791937
917663680220852224,21208792
917663680220852224,20519922
917663680220852224,12029252
917663680220852224,761638264218542084
917663680220852224,109648780
917663680220852224,1301361228
917663680220852224,1281419371
917663680220852224,1525752132
917663680220852224,55523059
917663680220852224,2408406843
917663680220852224,199893073
917663680220852224,20757469
917663680220852224,396536542
917663680220852224,21020637
917663680220852224,18725978
917663680220852224,24689052
917663680220852224,183010626
917663680220852224,16294244
917663680220852224,28573040
917663680220852224,7526892
4043080882,853240675
4043080882,969173723457695744
4043080882,2982660196
23788480,1927147742
23788480,1301361228
23788480,268349503
23788480,361971467
23788480,763505764686295043
23788480,2466453506
23788480,396536542
23788480,146428363
23788480,13486
23788480,24689052
23788480,19962797
23788480,857620964124884993
23788480,11936322
20519922,5664472
20519922,14717055
20519922,1927147742
20519922,12029252
20519922,761638264218542084
20519922,109648780
20519922,1301361228
20519922,716371218
20519922,37895085
20519922,2886122134
20519922,268349503
20519922,1281419371
20519922,1119741
20519922,361971467
20519922,2466453506
20519922,55523059
20519922,2408406843
20519922,51696620
20519922,16002997
20519922,20757469
20519922,396536542
20519922,14889353
20519922,13486
20519922,14489531
20519922,21020637
20519922,18725978
20519922,15155750
20519922,595978668
20519922,24689052
20519922,183010626
20519922,14600243
20519922,16294244
20519922,724647542
20519922,16099079
20519922,12223492
20519922,7268972
20519922,2491577809
20519922,7526892
761638264218542084,1301361228
761638264218542084,2886122134
761638264218542084,396536542
761638264218542084,183010626
317753244,716371218
317753244,111041991
317753244,37895085
317753244,2160485952
317753244,2982660196
317753244,151395064
317753244,183010626
317753244,274085930
997903964753494017,91962781
997903964753494017,15438912
997903964753494017,37895085
997903964753494017,2466453506
997903964753494017,2982660196
997903964753494017,14095937
997903964753494017,51696620
997903964753494017,396536542
997903964753494017,146428363
997903964753494017,13486
997903964753494017,18725978
997903964753494017,15873993
997903964753494017,21283221
997903964753494017,183010626
997903964753494017,857620964124884993
997903964753494017,7268972
997903964753494017,11936322
1301361228,17405435
1301361228,1927147742
1301361228,1547804509
1301361228,716371218
1301361228,37895085
1301361228,2886122134
1301361228,268349503
1301361228,2466453506
1301361228,2408406843
1301361228,51696620
1301361228,1399600922
1301361228,20757469
1301361228,396536542
1301361228,13486
1301361228,21020637
1301361228,18725978
1301361228,839513469724594177
1301361228,24689052
1301361228,183010626
1301361228,724647542
1301361228,16099079
1301361228,857620964124884993
1301361228,7268972
1301361228,2491577809
1301361228,38393551
1301361228,11936322
716371218,15072391
716371218,37895085
716371218,2160485952
716371218,14095937
716371218,51696620
716371218,15155750
716371218,183010626
716371218,11936322
111041991,2164756843
111041991,2982660196
37895085,2385068665
37895085,370222916
37895085,91962781
37895085,1927147742
37895085,15438912
37895085,2886122134
37895085,1281419371
37895085,485583363
37895085,1119741
37895085,361971467
37895085,2466453506
37895085,2982660196
37895085,14095937
37895085,2408406843
37895085,14932460
37895085,51696620
37895085,1262422675
37895085,396536542
37895085,146428363
37895085,13486
37895085,21020637
37895085,18725978
37895085,15873993
37895085,24689052
37895085,21283221
37895085,183010626
37895085,724647542
37895085,16099079
37895085,19962797
37895085,857620964124884993
37895085,7268972
37895085,2491577809
37895085,14054507
37895085,11936322
37895085,111067251
2886122134,1927147742
2886122134,2466453506
2886122134,55523059
2886122134,2408406843
2886122134,14932460
2886122134,396536542
2886122134,14889353
2886122134,146428363
2886122134,13486
2886122134,21020637
2886122134,18725978
2886122134,595978668
2886122134,24689052
2886122134,183010626
2886122134,724647542
2886122134,16099079
2886122134,19962797
2886122134,7268972
2886122134,2491577809
2886122134,111067251
1281419371,396536542
1281419371,14889353
1281419371,18725978
1281419371,724647542
1119741,396536542
1119741,18725978
1119741,15873993
1119741,183010626
2160485952,124703021
2160485952,123933889
2164756843,620214322
2164756843,3178680489
2164756843,390683609
2164756843,2960108997
2164756843,1096083931
2164756843,836936097422794754
2466453506,2385068665
2466453506,1927147742
2466453506,268349503
2466453506,485583363
2466453506,361971467
2466453506,14095937
2466453506,2408406843
2466453506,14932460
2466453506,51696620
2466453506,1262422675
2466453506,396536542
2466453506,146428363
2466453506,13486
2466453506,21020637
2466453506,18725978
2466453506,15873993
2466453506,595978668
2466453506,24689052
2466453506,22481275
2466453506,183010626
2466453506,724647542
2466453506,16099079
2466453506,19962797
2466453506,857620964124884993
2466453506,7268972
2466453506,2491577809
2466453506,14054507
2466453506,11936322
2466453506,111067251
2982660196,793682456
2982660196,370222916
2982660196,2748559878
2982660196,833995710802587648
2982660196,785470748
2982660196,1039931109289668615
2982660196,853240675
2982660196,20309837
2982660196,969173723457695744
2982660196,833771562113318913
2982660196,75496529
2982660196,388752038
2982660196,370389714
2982660196,294932830
2982660196,763505764686295043
2982660196,151395064
2982660196,14095937
2982660196,924974027118084096
2982660196,1114900647583809537
2982660196,520860243
2982660196,6411962
2982660196,146428363
2982660196,13486
2982660196,1096083931
2982660196,16085801
2982660196,293245682
2982660196,59413748
2982660196,14600243
2982660196,274085930
2982660196,1278692356980703233
55523059,804416
55523059,19626301
55523059,137703483
55523059,386666521
55523059,14881700
55523059,1097161
55523059,396536542
55523059,168537772
55523059,21020637
55523059,40713876
55523059,722242009
55523059,183010626
55523059,14600243
55523059,18944486
55523059,414959866
14095937,91962781
14095937,15438912
14095937,146428363
14095937,13486
14095937,15873993
14095937,21283221
14095937,183010626
14095937,857620964124884993
14095937,7268972
14095937,14054507
14095937,11936322
51696620,17405435
51696620,15072391
51696620,443662070
51696620,1547804509
51696620,16868870
51696620,361971467
51696620,1399600922
51696620,146428363
51696620,18725978
51696620,802952916
51696620,15155750
51696620,15873993
51696620,857620964124884993
51696620,7268972
51696620,569799074
51696620,38393551
51696620,11936322
16002997,3178680489
16002997,14889353
16002997,2769925698
396536542,2385068665
396536542,1927147742
396536542,268349503
396536542,361971467
396536542,2408406843
396536542,14932460
396536542,1262422675
396536542,14889353
396536542,146428363
396536542,13486
396536542,21020637
396536542,18725978
396536542,15873993
396536542,595978668
396536542,24689052
396536542,22481275
396536542,183010626
396536542,724647542
